leftId	rightId	blockNum	leftCluster	rightCluster
Cume3g1824	Bhhi5g0572	2		
Cume3g1815	Bhhi5g0578	2		
Cume3g1803	Bhhi5g0587	2		
Cume3g1799	Bhhi5g0593	2		
Cume3g1780	Bhhi5g0609	2		
Cume3g1777	Bhhi5g0612	2		
Cume3g1772	Bhhi5g0625	2		
Cume3g1726	Bhhi5g0627	2		clusterUn
Cume3g1915	Bhhi5g1177	3		
Cume3g1910	Bhhi5g1178	3		
Cume3g1909	Bhhi5g1179	3		
Cume3g1907	Bhhi5g1183	3		
Cume3g1903	Bhhi5g1184	3		
Cume3g1855	Bhhi5g1197	3		
Cume3g0199	Bhhi5g1290	4		
Cume3g0211	Bhhi5g1311	4		
Cume3g0260	Bhhi5g1331	4		
Cume3g0296	Bhhi5g1347	4		
Cume3g0320	Bhhi5g1350	4		
Cume3g1314	Bhhi5g0972	5		
Cume3g1323	Bhhi5g1010	5	Left_Cume3_cluster_2	Right_Bhhi5_cluster_2
Cume3g1341	Bhhi5g1036	5		
Cume3g1356	Bhhi5g1046	5		
Cume3g1358	Bhhi5g1062	5		
Cume3g1426	Bhhi5g0477	8		
Cume3g1427	Bhhi5g0481	8		
Cume3g1428	Bhhi5g0483	8		
Cume3g1429	Bhhi5g0502	8		
Cume3g2093	Bhhi5g1282	9		
Cume3g2135	Bhhi5g1297	9		
Cume3g2159	Bhhi5g1317	9		
Cume3g2209	Bhhi5g1355	9		
Cume3g2163	Bhhi9g1981	1		
Cume3g2161	Bhhi9g1982	1		
Cume3g2145	Bhhi9g2001	1		
Cume3g2141	Bhhi9g2004	1		
Cume3g2135	Bhhi9g2006	1		
Cume3g2134	Bhhi9g2008	1		
Cume3g2132	Bhhi9g2010	1		
Cume3g2128	Bhhi9g2012	1		Right_Bhhi9_cluster_4
Cume3g2127	Bhhi9g2015	1		
Cume3g2126	Bhhi9g2016	1		
Cume3g2125	Bhhi9g2018	1		
Cume3g2117	Bhhi9g2026	1		
Cume3g2108	Bhhi9g2037	1		
Cume3g2098	Bhhi9g2047	1		
Cume3g2096	Bhhi9g2049	1		
Cume3g2095	Bhhi9g2052	1		
Cume3g2086	Bhhi9g2058	1		
Cume3g2084	Bhhi9g2060	1		Right_Bhhi9_cluster_4
Cume3g2080	Bhhi9g2063	1		
Cume3g2078	Bhhi9g2067	1		
Cume3g2076	Bhhi9g2068	1		
Cume3g2075	Bhhi9g2070	1		
Cume3g2072	Bhhi9g2071	1		
Cume3g2070	Bhhi9g2073	1		
Cume3g2068	Bhhi9g2081	1		
Cume3g2066	Bhhi9g2087	1		
Cume3g2056	Bhhi9g2094	1		
Cume3g2055	Bhhi9g2096	1		
Cume3g2054	Bhhi9g2102	1		
Cume3g2046	Bhhi9g2108	1		Right_Bhhi9_cluster_4
Cume3g2043	Bhhi9g2112	1		
Cume3g2022	Bhhi9g2114	1		
Cume3g2012	Bhhi9g2120	1		
Cume3g2008	Bhhi9g2125	1		
Cume3g2006	Bhhi9g2134	1		
Cume3g1996	Bhhi9g2142	1		
Cume3g1984	Bhhi9g2156	1		
Cume3g1934	Bhhi9g2162	1		
Cume3g1608	Bhhi9g1463	2		
Cume3g1611	Bhhi9g1465	2		
Cume3g1614	Bhhi9g1466	2		
Cume3g1616	Bhhi9g1469	2		
Cume3g1621	Bhhi9g1476	2		
Cume3g1623	Bhhi9g1478	2		
Cume3g1656	Bhhi9g1489	2		
Cume3g1664	Bhhi9g1491	2		
Cume3g1666	Bhhi9g1494	2		
Cume3g1673	Bhhi9g1505	2		
Cume3g1686	Bhhi9g1521	2		
Cume3g1687	Bhhi9g1522	2		
Cume3g1691	Bhhi9g1532	2		
Cume3g1693	Bhhi9g1534	2		
Cume3g1694	Bhhi9g1535	2		
Cume3g1700	Bhhi9g1538	2		
Cume3g1705	Bhhi9g1547	2		
Cume3g1708	Bhhi9g1548	2		
Cume3g1710	Bhhi9g1550	2		
Cume3g1714	Bhhi9g1552	2		
Cume3g1716	Bhhi9g1556	2		
Cume3g1719	Bhhi9g1560	2		
Cume3g1729	Bhhi9g1573	2		
Cume3g1864	Bhhi9g1579	3		
Cume3g1863	Bhhi9g1580	3		
Cume3g1858	Bhhi9g1586	3		
Cume3g1857	Bhhi9g1588	3		
Cume3g1856	Bhhi9g1589	3		
Cume3g1852	Bhhi9g1591	3		
Cume3g1851	Bhhi9g1592	3		
Cume3g1846	Bhhi9g1596	3		
Cume3g1843	Bhhi9g1603	3		
Cume3g1838	Bhhi9g1606	3		
Cume3g1810	Bhhi9g1623	3		
Cume3g1779	Bhhi9g1644	3		
Cume3g1772	Bhhi9g1650	3		
Cume3g1757	Bhhi9g1670	3		
Cume3g1743	Bhhi9g1673	3		
Cume3g1733	Bhhi9g1679	3		
Cume3g1731	Bhhi9g1681	3		
Cume3g1683	Bhhi9g1683	3		
Cume3g1601	Bhhi9g1872	4		
Cume3g1594	Bhhi9g1877	4		
Cume3g1593	Bhhi9g1880	4		
Cume3g1592	Bhhi9g1881	4		
Cume3g1590	Bhhi9g1882	4		
Cume3g1588	Bhhi9g1884	4		
Cume3g1587	Bhhi9g1885	4		
Cume3g1586	Bhhi9g1886	4		
Cume3g1582	Bhhi9g1893	4		
Cume3g1579	Bhhi9g1899	4		
Cume3g1578	Bhhi9g1902	4		
Cume3g1560	Bhhi9g1926	4		
Cume3g1555	Bhhi9g1928	4		
Cume3g1508	Bhhi9g1930	4		
Cume3g1873	Bhhi9g1362	5		
Cume3g1880	Bhhi9g1367	5		
Cume3g1883	Bhhi9g1368	5		
Cume3g1885	Bhhi9g1370	5		
Cume3g1890	Bhhi9g1375	5		
Cume3g1892	Bhhi9g1378	5		
Cume3g1893	Bhhi9g1380	5		
Cume3g1895	Bhhi9g1388	5		
Cume3g1898	Bhhi9g1390	5		
Cume3g1921	Bhhi9g1412	5		
Cume3g1928	Bhhi9g1429	5		
Cume3g1946	Bhhi9g1414	6		
Cume3g1933	Bhhi9g1423	6		
Cume3g1932	Bhhi9g1427	6		
Cume3g1928	Bhhi9g1429	6		
Cume3g1919	Bhhi9g1432	6		
Cume3g1916	Bhhi9g1436	6		
Cume3g1914	Bhhi9g1437	6		
Cume3g1908	Bhhi9g1438	6		
Cume3g1869	Bhhi9g1452	6		
Cume3g1867	Bhhi9g1478	6		
Cume3g1821	Bhhi9g1479	6		
Cume3g1785	Bhhi9g1614	7		
Cume3g1794	Bhhi9g1617	7		
Cume3g1795	Bhhi9g1618	7		
Cume3g1807	Bhhi9g1620	7		
Cume3g1808	Bhhi9g1621	7		
Cume3g1810	Bhhi9g1623	7		
Cume3g1821	Bhhi9g1633	7		
Cume3g1868	Bhhi9g1683	7		
Cume3g1900	Bhhi9g1726	7		
Cume3g1914	Bhhi9g1753	7		
Cume3g0313	Bhhi9g0897	8		
Cume3g0320	Bhhi9g0937	8		
Cume3g0326	Bhhi9g0947	8		
Cume3g0331	Bhhi9g0948	8		
Cume3g0380	Bhhi9g0967	8		
Cume3g0392	Bhhi9g0972	8		
Cume3g0398	Bhhi9g0977	8		
Cume3g1617	Bhhi9g0024	9		
Cume3g1625	Bhhi9g0032	9		
Cume3g1640	Bhhi9g0035	9		
Cume3g1657	Bhhi9g0052	9		
Cume3g1662	Bhhi9g0057	9		
Cume3g1663	Bhhi9g0058	9		
Cume3g1666	Bhhi9g0062	9		
Cume3g1406	Bhhi9g1927	11		
Cume3g1376	Bhhi9g1937	11		
Cume3g1358	Bhhi9g1978	11		
Cume3g1347	Bhhi9g2022	11		
Cume3g1299	Bhhi9g2041	11		
Cume3g1253	Bhhi9g2047	11		
Cume3g0574	Bhhi9g1720	12		
Cume3g0567	Bhhi9g1722	12		
Cume3g0531	Bhhi9g1738	12		
Cume3g0526	Bhhi9g1740	12		
Cume3g0500	Bhhi9g1746	12		
Cume3g0462	Bhhi9g1747	12		
Cume3g1327	Bhhi9g1810	14		
Cume3g1329	Bhhi9g1814	14		
Cume3g1340	Bhhi9g1837	14		
Cume3g1342	Bhhi9g1840	14		
Cume3g1355	Bhhi9g1852	14		
Cume3g1357	Bhhi9g1853	14		
Cume3g1592	Bhhi9g0332	15		
Cume3g1589	Bhhi9g0333	15		
Cume3g1586	Bhhi9g0334	15		
Cume3g1581	Bhhi9g0338	15		
Cume3g1533	Bhhi9g0347	15		Right_Bhhi9_cluster_1
Cume3g1972	Bhhi9g1886	17		
Cume3g1959	Bhhi9g1935	17		
Cume3g1922	Bhhi9g1951	17		
Cume3g1892	Bhhi9g1978	17		
Cume3g1843	Bhhi9g1981	17		
Cume3g2210	Bhhi9g0229	18		
Cume3g2161	Bhhi9g0231	18		
Cume3g2160	Bhhi9g0234	18		
Cume3g2139	Bhhi9g0257	18		
Cume3g2092	Bhhi9g0258	18		
Cume3g1791	Bhhi9g0356	19		
Cume3g1833	Bhhi9g0400	19		
Cume3g1847	Bhhi9g0401	19		
Cume3g1872	Bhhi9g0405	19		
Cume3g1892	Bhhi9g0429	19		
Cume3g1509	Bhhi9g1694	21		
Cume3g1510	Bhhi9g1695	21		
Cume3g1511	Bhhi9g1696	21		
Cume3g1515	Bhhi9g1697	21		
Cume3g1050	Bhhi9g0999	22		
Cume3g1051	Bhhi9g1001	22		
Cume3g1063	Bhhi9g1006	22		
Cume3g1108	Bhhi9g1041	22		
Cume11g0836	Bhhi9g1152	1		
Cume11g0831	Bhhi9g1182	1		
Cume11g0786	Bhhi9g1210	1		
Cume11g0758	Bhhi9g1254	1		
Cume11g0755	Bhhi9g1259	1		
Cume11g0731	Bhhi9g1299	1		
Cume11g0688	Bhhi9g1300	1		
Cume11g2211	Bhhi9g1728	2		
Cume11g2209	Bhhi9g1733	2		
Cume11g2161	Bhhi9g1767	2		
Cume11g2151	Bhhi9g1810	2		
Cume11g2106	Bhhi9g1824	2		
Cume11g2067	Bhhi9g1834	2		
Cume11g1497	Bhhi9g2139	3		
Cume11g1508	Bhhi9g2163	3		
Cume11g1515	Bhhi9g2186	3		
Cume11g1535	Bhhi9g2196	3		
Cume11g1540	Bhhi9g2244	3		
Cume11g0735	Bhhi9g2060	4	Left_Cume11_cluster_2	Right_Bhhi9_cluster_4
Cume11g0709	Bhhi9g2070	4		
Cume11g0702	Bhhi9g2075	4		
Cume11g0698	Bhhi9g2080	4		
Cume11g0651	Bhhi9g2081	4		
Cume11g2106	Bhhi9g0513	5		
Cume11g2090	Bhhi9g0530	5		
Cume11g2069	Bhhi9g0550	5		
Cume11g2067	Bhhi9g0553	5		
Cume11g2020	Bhhi9g0561	5		
Cume11g0396	Bhhi9g1362	6		
Cume11g0422	Bhhi9g1368	6		
Cume11g0449	Bhhi9g1380	6		
Cume11g0450	Bhhi9g1382	6		
Cume11g1450	Bhhi9g0948	7		
Cume11g1489	Bhhi9g0978	7		
Cume11g1520	Bhhi9g1025	7		
Cume11g1544	Bhhi9g1050	7		
Cume11g1701	Bhhi9g0881	8		
Cume11g1702	Bhhi9g0882	8		
Cume11g1750	Bhhi9g0905	8		
Cume11g1785	Bhhi9g0928	8		
Cume12g1898	Bhhi8g0746	1		
Cume12g1897	Bhhi8g0747	1		
Cume12g1896	Bhhi8g0751	1		
Cume12g1894	Bhhi8g0754	1		
Cume12g1893	Bhhi8g0755	1		
Cume12g1891	Bhhi8g0756	1		
Cume12g1890	Bhhi8g0757	1		
Cume12g1889	Bhhi8g0758	1		
Cume12g1888	Bhhi8g0759	1		
Cume12g1886	Bhhi8g0760	1		
Cume12g1885	Bhhi8g0761	1		
Cume12g1882	Bhhi8g0763	1		
Cume12g1880	Bhhi8g0765	1		
Cume12g1879	Bhhi8g0766	1		
Cume12g1878	Bhhi8g0767	1		
Cume12g1877	Bhhi8g0768	1		
Cume12g1876	Bhhi8g0769	1		
Cume12g1875	Bhhi8g0770	1		
Cume12g1874	Bhhi8g0771	1		
Cume12g1873	Bhhi8g0772	1		
Cume12g1872	Bhhi8g0773	1		
Cume12g1871	Bhhi8g0774	1		
Cume12g1869	Bhhi8g0775	1		
Cume12g1868	Bhhi8g0776	1		
Cume12g1867	Bhhi8g0777	1		
Cume12g1866	Bhhi8g0778	1		
Cume12g1865	Bhhi8g0780	1		
Cume12g1863	Bhhi8g0782	1		
Cume12g1861	Bhhi8g0784	1		
Cume12g1859	Bhhi8g0785	1		
Cume12g1858	Bhhi8g0786	1		
Cume12g1857	Bhhi8g0787	1		
Cume12g1856	Bhhi8g0788	1		
Cume12g1854	Bhhi8g0790	1		
Cume12g1853	Bhhi8g0791	1		
Cume12g1852	Bhhi8g0792	1		
Cume12g1851	Bhhi8g0793	1		
Cume12g1850	Bhhi8g0794	1		
Cume12g1849	Bhhi8g0795	1		
Cume12g1847	Bhhi8g0796	1		
Cume12g1846	Bhhi8g0798	1		
Cume12g1845	Bhhi8g0799	1		
Cume12g1844	Bhhi8g0800	1		
Cume12g1843	Bhhi8g0801	1		
Cume12g1842	Bhhi8g0802	1		
Cume12g1839	Bhhi8g0804	1		
Cume12g1838	Bhhi8g0805	1		
Cume12g1836	Bhhi8g0806	1		
Cume12g1835	Bhhi8g0807	1		
Cume12g1834	Bhhi8g0808	1		
Cume12g1833	Bhhi8g0809	1		
Cume12g1832	Bhhi8g0810	1		
Cume12g1831	Bhhi8g0811	1		
Cume12g1830	Bhhi8g0812	1		
Cume12g1829	Bhhi8g0813	1		
Cume12g1827	Bhhi8g0816	1		
Cume12g1825	Bhhi8g0818	1		
Cume12g1824	Bhhi8g0819	1		
Cume12g1823	Bhhi8g0820	1		
Cume12g1821	Bhhi8g0821	1		
Cume12g1820	Bhhi8g0822	1		
Cume12g1819	Bhhi8g0823	1		
Cume12g1818	Bhhi8g0824	1		
Cume12g1817	Bhhi8g0825	1		
Cume12g1816	Bhhi8g0826	1		
Cume12g1810	Bhhi8g0832	1		
Cume12g1804	Bhhi8g0838	1		
Cume12g1803	Bhhi8g0839	1		
Cume12g1802	Bhhi8g0840	1		
Cume12g1798	Bhhi8g0841	1		
Cume12g1797	Bhhi8g0842	1		
Cume12g1796	Bhhi8g0843	1		
Cume12g1795	Bhhi8g0844	1		
Cume12g1794	Bhhi8g0845	1		
Cume12g1793	Bhhi8g0846	1		
Cume12g1791	Bhhi8g0847	1		
Cume12g1789	Bhhi8g0848	1		
Cume12g1788	Bhhi8g0849	1		
Cume12g1787	Bhhi8g0850	1		
Cume12g1786	Bhhi8g0852	1		
Cume12g1785	Bhhi8g0853	1		
Cume12g1784	Bhhi8g0854	1		
Cume12g1783	Bhhi8g0855	1		
Cume12g1782	Bhhi8g0856	1		
Cume12g1780	Bhhi8g0857	1		
Cume12g1779	Bhhi8g0858	1		
Cume12g1778	Bhhi8g0859	1		
Cume12g1777	Bhhi8g0861	1		
Cume12g1776	Bhhi8g0862	1		
Cume12g1775	Bhhi8g0863	1		
Cume12g1774	Bhhi8g0864	1		
Cume12g1773	Bhhi8g0865	1		
Cume12g1772	Bhhi8g0866	1		
Cume12g1771	Bhhi8g0867	1		
Cume12g1770	Bhhi8g0868	1		
Cume12g1769	Bhhi8g0870	1		
Cume12g1768	Bhhi8g0872	1		
Cume12g1767	Bhhi8g0873	1		
Cume12g1766	Bhhi8g0875	1		clusterUn
Cume12g1765	Bhhi8g0876	1		clusterUn
Cume12g1764	Bhhi8g0878	1		
Cume12g1763	Bhhi8g0879	1		
Cume12g1762	Bhhi8g0880	1		
Cume12g1761	Bhhi8g0881	1		
Cume12g1760	Bhhi8g0882	1		
Cume12g1759	Bhhi8g0883	1		
Cume12g1757	Bhhi8g0884	1		
Cume12g1756	Bhhi8g0885	1		
Cume12g1755	Bhhi8g0886	1		
Cume12g1754	Bhhi8g0887	1		
Cume12g1753	Bhhi8g0888	1		
Cume12g1752	Bhhi8g0889	1		
Cume12g1749	Bhhi8g0890	1		
Cume12g1748	Bhhi8g0891	1		
Cume12g1747	Bhhi8g0892	1		
Cume12g1746	Bhhi8g0893	1		
Cume12g1745	Bhhi8g0894	1		
Cume12g1744	Bhhi8g0896	1		
Cume12g1743	Bhhi8g0897	1		
Cume12g1742	Bhhi8g0898	1		
Cume12g1739	Bhhi8g0899	1		
Cume12g1738	Bhhi8g0900	1		
Cume12g1737	Bhhi8g0901	1		
Cume12g1736	Bhhi8g0903	1		
Cume12g1735	Bhhi8g0904	1		
Cume12g1734	Bhhi8g0905	1		
Cume12g1733	Bhhi8g0906	1		
Cume12g1732	Bhhi8g0907	1		
Cume12g1730	Bhhi8g0908	1		
Cume12g1729	Bhhi8g0909	1		
Cume12g1728	Bhhi8g0910	1		
Cume12g1726	Bhhi8g0911	1		
Cume12g1725	Bhhi8g0912	1		
Cume12g1724	Bhhi8g0913	1		
Cume12g1723	Bhhi8g0914	1		
Cume12g1722	Bhhi8g0916	1		
Cume12g1721	Bhhi8g0918	1		
Cume12g1719	Bhhi8g0919	1		
Cume12g1718	Bhhi8g0920	1		
Cume12g1717	Bhhi8g0921	1		
Cume12g1716	Bhhi8g0922	1		
Cume12g1704	Bhhi8g0962	1		
Cume12g1703	Bhhi8g1010	1		
Cume12g1701	Bhhi8g1011	1		
Cume12g1699	Bhhi8g1013	1		
Cume12g1698	Bhhi8g1014	1		
Cume12g1697	Bhhi8g1015	1		
Cume12g1696	Bhhi8g1017	1		
Cume12g1695	Bhhi8g1018	1		
Cume12g1694	Bhhi8g1019	1		
Cume12g1693	Bhhi8g1020	1		
Cume12g1692	Bhhi8g1021	1		
Cume12g1691	Bhhi8g1022	1		
Cume12g1689	Bhhi8g1023	1		
Cume12g1688	Bhhi8g1024	1		
Cume12g1687	Bhhi8g1025	1		
Cume12g1686	Bhhi8g1026	1		
Cume12g1685	Bhhi8g1027	1		
Cume12g1684	Bhhi8g1028	1		
Cume12g1683	Bhhi8g1029	1		
Cume12g1681	Bhhi8g1030	1		
Cume12g1680	Bhhi8g1031	1		
Cume12g1679	Bhhi8g1032	1		
Cume12g1678	Bhhi8g1033	1		
Cume12g1677	Bhhi8g1034	1		
Cume12g1676	Bhhi8g1035	1		
Cume12g1675	Bhhi8g1036	1		
Cume12g1673	Bhhi8g1038	1		
Cume12g1672	Bhhi8g1039	1		
Cume12g1671	Bhhi8g1040	1		
Cume12g1670	Bhhi8g1041	1		
Cume12g1669	Bhhi8g1042	1		
Cume12g1668	Bhhi8g1043	1		
Cume12g1667	Bhhi8g1044	1		
Cume12g1666	Bhhi8g1045	1		
Cume12g1665	Bhhi8g1046	1		
Cume12g1664	Bhhi8g1047	1		
Cume12g1663	Bhhi8g1048	1		
Cume12g1662	Bhhi8g1049	1		
Cume12g1661	Bhhi8g1050	1		
Cume12g1659	Bhhi8g1051	1		
Cume12g1658	Bhhi8g1052	1		
Cume12g1657	Bhhi8g1053	1		
Cume12g1656	Bhhi8g1054	1		
Cume12g1655	Bhhi8g1055	1		
Cume12g1654	Bhhi8g1056	1		
Cume12g1653	Bhhi8g1057	1		Right_Bhhi8_cluster_2
Cume12g1651	Bhhi8g1058	1		Right_Bhhi8_cluster_2
Cume12g1649	Bhhi8g1060	1		Right_Bhhi8_cluster_2
Cume12g1647	Bhhi8g1062	1		Right_Bhhi8_cluster_2
Cume12g1646	Bhhi8g1064	1		Right_Bhhi8_cluster_2
Cume12g1645	Bhhi8g1065	1		
Cume12g1643	Bhhi8g1066	1		Right_Bhhi8_cluster_2
Cume12g1635	Bhhi8g1067	1		
Cume12g1634	Bhhi8g1068	1		
Cume12g1632	Bhhi8g1069	1		
Cume12g1630	Bhhi8g1070	1		
Cume12g1629	Bhhi8g1071	1		
Cume12g1628	Bhhi8g1073	1		
Cume12g1627	Bhhi8g1074	1		
Cume12g1626	Bhhi8g1075	1		
Cume12g1625	Bhhi8g1078	1		
Cume12g1623	Bhhi8g1080	1		
Cume12g1622	Bhhi8g1081	1		
Cume12g1621	Bhhi8g1082	1		
Cume12g1619	Bhhi8g1083	1		
Cume12g1618	Bhhi8g1084	1		
Cume12g1617	Bhhi8g1085	1		
Cume12g1607	Bhhi8g1086	1		
Cume12g1605	Bhhi8g1087	1		
Cume12g1555	Bhhi8g1088	1		
Cume12g0698	Bhhi8g0005	2		
Cume12g0697	Bhhi8g0007	2		
Cume12g0696	Bhhi8g0008	2		
Cume12g0686	Bhhi8g0010	2		
Cume12g0683	Bhhi8g0012	2		
Cume12g0672	Bhhi8g0013	2		
Cume12g0669	Bhhi8g0014	2		
Cume12g0668	Bhhi8g0015	2		
Cume12g0667	Bhhi8g0017	2		
Cume12g0663	Bhhi8g0018	2		
Cume12g0659	Bhhi8g0019	2		
Cume12g0658	Bhhi8g0020	2		
Cume12g0657	Bhhi8g0021	2		
Cume12g0650	Bhhi8g0022	2		
Cume12g0649	Bhhi8g0023	2		
Cume12g0646	Bhhi8g0026	2		
Cume12g0643	Bhhi8g0028	2		
Cume12g0640	Bhhi8g0029	2		
Cume12g0639	Bhhi8g0030	2		
Cume12g0629	Bhhi8g0032	2		
Cume12g0626	Bhhi8g0033	2		
Cume12g0622	Bhhi8g0034	2		
Cume12g0620	Bhhi8g0035	2		
Cume12g0618	Bhhi8g0036	2		
Cume12g0617	Bhhi8g0037	2		
Cume12g0615	Bhhi8g0038	2		
Cume12g0613	Bhhi8g0040	2	clusterUn	clusterUn
Cume12g0611	Bhhi8g0041	2		
Cume12g0604	Bhhi8g0042	2		
Cume12g0602	Bhhi8g0043	2		
Cume12g0601	Bhhi8g0044	2		
Cume12g0600	Bhhi8g0046	2		
Cume12g0595	Bhhi8g0047	2		
Cume12g0591	Bhhi8g0049	2		
Cume12g0590	Bhhi8g0050	2		
Cume12g0582	Bhhi8g0051	2		
Cume12g0577	Bhhi8g0053	2		
Cume12g0576	Bhhi8g0054	2		
Cume12g0574	Bhhi8g0056	2		
Cume12g0567	Bhhi8g0058	2		
Cume12g0564	Bhhi8g0059	2		
Cume12g0558	Bhhi8g0060	2		
Cume12g0555	Bhhi8g0062	2		
Cume12g0548	Bhhi8g0064	2		
Cume12g0546	Bhhi8g0065	2		
Cume12g0543	Bhhi8g0066	2		
Cume12g0538	Bhhi8g0067	2		
Cume12g0530	Bhhi8g0071	2		
Cume12g0527	Bhhi8g0075	2		
Cume12g0518	Bhhi8g0076	2		
Cume12g0517	Bhhi8g0077	2		
Cume12g0516	Bhhi8g0078	2		
Cume12g0515	Bhhi8g0079	2		
Cume12g0514	Bhhi8g0080	2		
Cume12g0506	Bhhi8g0083	2		
Cume12g0505	Bhhi8g0084	2		
Cume12g0504	Bhhi8g0085	2		
Cume12g0497	Bhhi8g0086	2		
Cume12g0495	Bhhi8g0087	2		
Cume12g0494	Bhhi8g0088	2		
Cume12g0492	Bhhi8g0090	2		
Cume12g0488	Bhhi8g0092	2		
Cume12g0486	Bhhi8g0093	2		
Cume12g0483	Bhhi8g0099	2		
Cume12g0482	Bhhi8g0100	2		
Cume12g0479	Bhhi8g0101	2		
Cume12g0478	Bhhi8g0102	2		
Cume12g0463	Bhhi8g0104	2		
Cume12g0460	Bhhi8g0105	2		
Cume12g0459	Bhhi8g0106	2		
Cume12g0456	Bhhi8g0107	2		
Cume12g0453	Bhhi8g0109	2		
Cume12g0445	Bhhi8g0111	2		
Cume12g0440	Bhhi8g0113	2		
Cume12g0439	Bhhi8g0114	2		
Cume12g0438	Bhhi8g0115	2		
Cume12g0437	Bhhi8g0116	2		
Cume12g0434	Bhhi8g0118	2		
Cume12g0432	Bhhi8g0119	2		
Cume12g0430	Bhhi8g0120	2		
Cume12g0426	Bhhi8g0122	2		
Cume12g0425	Bhhi8g0123	2		
Cume12g0423	Bhhi8g0124	2		
Cume12g0421	Bhhi8g0126	2		
Cume12g0420	Bhhi8g0127	2		
Cume12g0418	Bhhi8g0128	2		
Cume12g0417	Bhhi8g0129	2		
Cume12g0416	Bhhi8g0130	2		
Cume12g0408	Bhhi8g0132	2		
Cume12g0402	Bhhi8g0133	2		
Cume12g0400	Bhhi8g0134	2		
Cume12g0399	Bhhi8g0135	2		
Cume12g0398	Bhhi8g0136	2		
Cume12g0396	Bhhi8g0137	2		
Cume12g0392	Bhhi8g0138	2		
Cume12g0391	Bhhi8g0139	2		
Cume12g0385	Bhhi8g0141	2		
Cume12g0382	Bhhi8g0143	2		
Cume12g0380	Bhhi8g0144	2		
Cume12g0379	Bhhi8g0146	2		
Cume12g0378	Bhhi8g0147	2		
Cume12g0377	Bhhi8g0148	2		
Cume12g0376	Bhhi8g0149	2		
Cume12g0373	Bhhi8g0150	2		
Cume12g0372	Bhhi8g0152	2		
Cume12g0366	Bhhi8g0155	2		
Cume12g0361	Bhhi8g0157	2		
Cume12g0360	Bhhi8g0158	2		
Cume12g0359	Bhhi8g0159	2		
Cume12g0354	Bhhi8g0161	2		
Cume12g0351	Bhhi8g0163	2		
Cume12g0349	Bhhi8g0164	2		
Cume12g0348	Bhhi8g0165	2		
Cume12g0347	Bhhi8g0166	2		
Cume12g0344	Bhhi8g0167	2		
Cume12g0341	Bhhi8g0168	2		
Cume12g0340	Bhhi8g0169	2		
Cume12g0339	Bhhi8g0170	2		
Cume12g0338	Bhhi8g0171	2		
Cume12g0337	Bhhi8g0172	2		
Cume12g0336	Bhhi8g0173	2		
Cume12g0332	Bhhi8g0174	2		
Cume12g0303	Bhhi8g0184	2		
Cume12g0286	Bhhi8g0201	2		
Cume12g0272	Bhhi8g0211	2		
Cume12g0271	Bhhi8g0212	2		
Cume12g0268	Bhhi8g0213	2		
Cume12g0265	Bhhi8g0214	2		
Cume12g0260	Bhhi8g0216	2		
Cume12g0259	Bhhi8g0217	2		
Cume12g0258	Bhhi8g0218	2		
Cume12g0256	Bhhi8g0219	2		
Cume12g0254	Bhhi8g0220	2		
Cume12g0253	Bhhi8g0221	2		
Cume12g0251	Bhhi8g0222	2		
Cume12g0250	Bhhi8g0223	2		
Cume12g0249	Bhhi8g0225	2		
Cume12g0247	Bhhi8g0226	2		
Cume12g0246	Bhhi8g0227	2		
Cume12g0243	Bhhi8g0228	2		
Cume12g0241	Bhhi8g0230	2		
Cume12g0195	Bhhi8g0232	2		
Cume12g0001	Bhhi8g0232	3		
Cume12g0002	Bhhi8g0233	3		
Cume12g0003	Bhhi8g0234	3		
Cume12g0006	Bhhi8g0236	3		
Cume12g0007	Bhhi8g0237	3	Left_Cume12_cluster_1	clusterUn
Cume12g0011	Bhhi8g0239	3		
Cume12g0012	Bhhi8g0240	3		
Cume12g0013	Bhhi8g0241	3		
Cume12g0015	Bhhi8g0242	3		
Cume12g0016	Bhhi8g0243	3		
Cume12g0017	Bhhi8g0244	3		
Cume12g0019	Bhhi8g0245	3		
Cume12g0021	Bhhi8g0246	3		
Cume12g0024	Bhhi8g0247	3		
Cume12g0025	Bhhi8g0248	3		
Cume12g0026	Bhhi8g0249	3		
Cume12g0027	Bhhi8g0250	3		
Cume12g0028	Bhhi8g0251	3		
Cume12g0029	Bhhi8g0252	3		
Cume12g0031	Bhhi8g0258	3		
Cume12g0033	Bhhi8g0259	3		
Cume12g0034	Bhhi8g0261	3		
Cume12g0035	Bhhi8g0262	3		
Cume12g0036	Bhhi8g0263	3		
Cume12g0037	Bhhi8g0264	3		
Cume12g0040	Bhhi8g0265	3		
Cume12g0041	Bhhi8g0268	3		
Cume12g0042	Bhhi8g0269	3		
Cume12g0043	Bhhi8g0270	3		
Cume12g0044	Bhhi8g0271	3		
Cume12g0045	Bhhi8g0272	3		
Cume12g0046	Bhhi8g0273	3		
Cume12g0047	Bhhi8g0274	3		
Cume12g0048	Bhhi8g0275	3		
Cume12g0049	Bhhi8g0276	3		
Cume12g0050	Bhhi8g0278	3		
Cume12g0051	Bhhi8g0279	3		
Cume12g0053	Bhhi8g0281	3		
Cume12g0054	Bhhi8g0282	3		
Cume12g0055	Bhhi8g0283	3		
Cume12g0056	Bhhi8g0285	3		
Cume12g0057	Bhhi8g0286	3		
Cume12g0058	Bhhi8g0288	3		
